1: 20.4509
2: 21.0564
3: 21.0564
4: 21.0564
5: 22.7646
6: 22.9136
7: 22.9136
8: 22.9136
9: 22.9136
10: 22.9136
11: 22.9312
12: 22.9312
13: 22.9312
14: 23.5322
15: 23.5782
16: 23.5782
17: 23.5782
18: 23.5782
19: 23.5782
20: 23.5782
21: 23.5782
22: 23.5816
23: 23.5816
24: 23.5816
25: 23.9060
26: 24.1720
